brand,model,min_cost_price,max_cost_price,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,sale_state
Maruti,Alto,357003.861,465401.5444,11,48679,Petrol,0,19.7,796,46.3,5,130000,Maharashtra
Maruti,Alto,357003.861,465401.5444,11,100000,Petrol,0,19.7,796,46.3,5,160000,Madhya Pradesh
Mahindra,XUV300,937538.4615,1341153.846,2,10000,Diesel,0,20,1497,115,5,1100000,Maharashtra
Honda,Jazz,844000,1085000,9,45000,Petrol,0,16.7,1198,88.8,5,299000,Madhya Pradesh
Honda,City,1455000,1723000,7,142000,Diesel,0,25.1,1498,98.6,5,551000,Rajasthan
Honda,City,1226000,1629000,6,10000,Petrol,0,17.4,1497,117.3,5,675000,West Bengal
Honda,Amaze,793916.9329,1074051.118,6,90000,Petrol,0,18,1198,86.7,5,350000,Karnataka
Volkswagen,Polo,706216.3743,1150549.708,6,46888,Petrol,0,16.47,1198,74,5,400000,Jammu and Kashmir
Hyundai,i20,770000,1300000,5,30000,Petrol,0,18.6,1197,81.83,5,530000,Maharashtra
Mahindra,XUV500,1627000,2281000,7,50000,Diesel,0,15.1,2179,140,7,590000,Madhya Pradesh
Mahindra,XUV500,1603000,2224000,6,15000,Diesel,0,15.1,2179,140,7,950000,Bihar
Hyundai,Verna,1010000,1560000,7,45000,Petrol,0,17.43,1396,105.5,5,450000,Kerala 
Hyundai,i10,698320,729333.3333,12,54000,Petrol,0,19.81,1086,68.05,5,275000,Punjab
Skoda,Octavia,4382312.5,4382312.5,4,46000,Diesel,1,19.5,1968,141,5,1925000,Haryana
Tata,Tiago,553000,775000,5,35000,Petrol,0,23.84,1199,84,5,350000,Himachal Pradesh
Maruti,Baleno,658000,1009000,5,30000,Petrol,0,21.4,1197,83.1,5,475000,Sikkim
Mahindra,XUV500,1621000,2276000,6,80000,Diesel,1,16,2179,140,7,900000,Goa
Hyundai,i20,959000,1313000,11,97780,Diesel,0,25.2,1493,98.63,5,320000,Nagaland
Hyundai,i20,854082.8652,1307925.562,4,25000,Petrol,0,17.19,1197,81.86,5,650000,Andhra Pradesh
Mahindra,Scorpio,1506029.289,1955941.423,6,49000,Diesel,0,15.4,2179,120,8,988000,Gujarat
Maruti,Ciaz,978964.0288,1340179.856,6,80000,Diesel,0,26.21,1248,88.5,5,700000,Maharashtra
Datsun,GO,456000,738000,7,35000,Petrol,0,20.63,1198,67,5,190000,Madhya Pradesh
Mahindra,Scorpio,1486000,1929000,2,35000,Diesel,0,16.36,2179,140,7,1350000,Rajasthan
Skoda,Superb,3566000,3898000,6,39000,Petrol,0,13.14,1798,160,5,799000,West Bengal
Maruti,Swift Dzire,663000,987000,12,51800,Petrol,0,17.5,1298,85.8,5,245000,Karnataka
Honda,City,1226000,1629000,6,50000,Petrol,1,18,1497,117.3,5,595000,Maharashtra
Maruti,Ciaz,951000,1306000,3,40000,Petrol,0,20.73,1373,91.1,5,770000,Madhya Pradesh
Honda,Amaze,793916.9329,1074051.118,5,66000,Diesel,0,24.7,1498,98.63,5,450000,Madhya Pradesh
Volkswagen,Polo,658000,1072000,10,199000,Petrol,0,16.47,1198,73.9,5,199000,Bihar
Honda,City,1330978.362,1707437.403,6,58058,Petrol,0,17.4,1497,117.3,5,500000,Kerala 
Honda,Amaze,691000,981000,3,25000,Petrol,0,19.5,1199,88.76,5,630000,Maharashtra
Maruti,Swift Dzire,675762.0482,990132.5301,6,60000,Diesel,0,26.59,1248,74,5,530000,Madhya Pradesh
Hyundai,i10,698320,729333.3333,8,75174,Petrol,0,20.36,1197,78.9,5,345000,Himachal Pradesh
Maruti,Ciaz,978964.0288,1340179.856,7,34900,Diesel,0,26.21,1248,88.5,5,575000,Maharashtra
Hyundai,Verna,1010000,1560000,6,27900,Petrol,0,17.43,1396,105.5,5,480000,Madhya Pradesh
Maruti,Ciaz,978964.0288,1340179.856,5,48048,Diesel,0,28.09,1248,88.5,5,575000,Maharashtra
Maruti,Wagon R,526000,701000,14,48343,Petrol,0,18.9,1061,67,5,180000,Madhya Pradesh
Datsun,RediGO,330000,556000,4,21300,Petrol,0,22.7,799,53.64,5,230000,Maharashtra
Mercedes-Benz,C-Class,497000000,16700000,11,58000,Petrol,1,11.7,1796,178,5,840000,Madhya Pradesh
Mercedes-Benz,C-Class,5218000,6518000,6,24000,Diesel,1,15.8,2143,170,5,4200000,Madhya Pradesh
Maruti,Ertiga,926776,1149968,5,103000,Diesel,0,24.52,1248,88.5,7,675000,Rajasthan
Maruti,Alto,357003.861,465401.5444,5,68102,Petrol,0,23.95,998,67.05,5,365000,West Bengal
Tata,Nexon,954000,1474000,3,50000,Diesel,0,21.5,1497,108.5,5,680000,Karnataka
Maruti,Wagon R,517000,689000,6,27300,Petrol,0,20.52,1197,81.8,5,319000,Jammu and Kashmir
Tata,Tiago,543000,761000,5,25000,Petrol,0,23.84,1199,84,5,350000,Tamil Nadu
Ford,Endeavour,3464000,4090000,5,80000,Diesel,1,10.91,3198,197,7,2200000,Uttar Pradesh
Honda,City,1330978.362,1707437.403,6,45000,Diesel,0,26,1498,98.6,5,650000,Maharashtra
Ford,Ecosport,981000,1325000,5,79000,Diesel,0,21.7,1498,98.96,5,550000,Madhya Pradesh
Toyota,Innova,2017158.73,2955126.984,6,181684,Diesel,0,12.99,2494,100.6,7,975000,Maharashtra
Honda,City,1330978.362,1707437.403,6,50000,Petrol,1,18,1497,117.3,5,800000,Madhya Pradesh
Hyundai,Verna,1241000,1749000,2,65000,Diesel,1,22,1582,126.2,5,1100000,Maharashtra
Hyundai,Verna,1183685.851,1732925.659,2,8836,Petrol,0,17,1591,121.3,5,1171000,Madhya Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,5,61000,Diesel,0,26.59,1248,74,5,550000,Goa
Mahindra,Scorpio,1480000,1922000,7,100000,Diesel,0,12.05,2179,120,8,700000,Maharashtra
Toyota,Innova,2017158.73,2955126.984,6,38500,Diesel,0,12.99,2494,100.6,7,1250000,Madhya Pradesh
Maruti,Wagon R,545348.135,691769.0941,4,23967,Petrol,0,21.79,998,67.05,5,295000,Madhya Pradesh
Maruti,Swift,629140.5229,920202.6144,1,1500,Diesel,0,28.4,1248,74,5,685000,Maharashtra
Honda,Amaze,848000,1107000,3,22000,Diesel,0,25.8,1498,98.6,5,660000,Madhya Pradesh
Tata,Tiago,564111.1111,790633.3333,2,20000,Diesel,0,27.28,1047,69,5,500000,Rajasthan
Volkswagen,Vento,1042329.545,1616602.273,6,260000,Diesel,1,21.21,1498,103.2,5,700000,West Bengal
Hyundai,i10,698320,729333.3333,11,31000,Petrol,0,20.36,1197,78.9,5,210000,Karnataka
Volvo,XC60,7129333.333,7129333.333,6,120000,Diesel,1,11.2,2400,215,5,1800000,Jammu and Kashmir
Maruti,Wagon R,517000,689000,9,50000,Petrol,0,18.9,998,67.1,5,265000,Tamil Nadu
Honda,Amaze,869000,1126000,8,66000,Diesel,0,25.8,1498,98.6,5,360000,Uttar Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,3,20000,Petrol,0,21.21,1197,81.8,5,600000,Maharashtra
Maruti,Swift Dzire,675762.0482,990132.5301,8,63980,Diesel,0,19.3,1248,73.9,5,450000,Madhya Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,3,10000,Diesel,0,28.4,1248,74.02,5,765000,Punjab
Toyota,Innova,2017158.73,2955126.984,8,70000,Diesel,0,12.99,2494,100.6,8,700000,Haryana
Maruti,Wagon R,517000,689000,6,25000,Petrol,0,18.9,998,67.1,5,350000,Himachal Pradesh
Hyundai,Grand,689359.8901,724879.1209,2,8000,Petrol,0,18.9,1197,81.86,5,635000,Maharashtra
Maruti,Wagon R,545348.135,691769.0941,10,76239,LPG,0,26.2,998,58.2,5,260000,Madhya Pradesh
Maruti,Alto,338000,457000,6,30000,Petrol,0,22.74,796,47.3,5,210000,Nagaland
Hyundai,i20,770000,1300000,11,70000,Petrol,0,18.5,1197,80,5,250000,Maharashtra
Renault,KWID,349000,588000,5,22000,Petrol,0,25.17,799,53.3,5,300000,Madhya Pradesh
Mahindra,Scorpio,1486000,1928000,4,59800,Diesel,0,15.4,1997,120,7,850000,Maharashtra
Datsun,RediGO,342000,560000,4,16000,Petrol,0,22.7,799,53.64,5,225000,Madhya Pradesh
Maruti,Ignis,557000,827000,3,12000,Petrol,0,20.89,1197,81.8,5,468000,Rajasthan
Maruti,Alto,357003.861,465401.5444,9,105800,Petrol,0,20.92,998,67.1,5,160000,West Bengal
Kia,Seltos,1188333.333,2032111.111,1,13000,Petrol,1,16.8,1497,113.4,5,1650000,Karnataka
Maruti,Alto,357003.861,465401.5444,4,20000,Petrol,0,23.95,998,67.05,5,350000,Maharashtra
Hyundai,Elantra,2166000,2423000,8,130600,Diesel,0,22.7,1582,126.24,5,525000,Madhya Pradesh
Volkswagen,Polo,650000,1065000,7,72000,Petrol,0,16.47,1198,74,5,390000,Uttar Pradesh
Maruti,Celerio,512000,643000,4,20500,Petrol,0,23.1,998,67.04,5,350000,Maharashtra
Hyundai,Grand,689359.8901,724879.1209,5,60000,Petrol,0,18.9,1197,82,5,360000,Madhya Pradesh
BMW,5,7385000,8294000,11,93800,Diesel,1,16.73,2993,218,5,1450000,Punjab
Ford,Figo,875000,925000,9,80000,Diesel,0,20,1399,68,5,180000,Haryana
Maruti,Alto,349000,466000,6,32000,Petrol,0,22.74,796,47.3,5,300000,Maharashtra
Mahindra,KUV,687900,872866.6667,5,26026,Diesel,0,25.32,1198,77,6,400000,Madhya Pradesh
Honda,Amaze,718000,1018000,4,25000,Petrol,1,18.1,1199,88.7,5,620000,Goa
Mahindra,Scorpio,1480000,1922000,3,50000,Diesel,0,16.36,2179,140,7,1450000,Nagaland
Maruti,Swift Dzire,675762.0482,990132.5301,7,44852,Petrol,0,19.1,1197,85.8,5,420000,Andhra Pradesh
Mahindra,XUV300,1008000,1441000,2,20000,Diesel,0,20,1497,115,5,1030000,Gujarat
Hyundai,Grand,689359.8901,724879.1209,3,60000,Diesel,0,24,1186,73.97,5,536000,Maharashtra
Renault,KWID,352000,599000,3,34000,Petrol,0,25.17,799,53.3,5,285000,Madhya Pradesh
Hyundai,i20,854082.8652,1307925.562,4,39000,Diesel,0,21.19,1396,88.73,5,850000,Rajasthan
Mahindra,Bolero,882000,1032000,4,60000,Diesel,0,15.96,2523,62.1,9,550000,Maharashtra
Honda,Amaze,848000,1107000,6,42380,Diesel,0,25.8,1498,98.6,5,359000,Madhya Pradesh
Maruti,Ertiga,926776,1149968,2,25000,Diesel,0,25.47,1248,88.5,7,950000,Maharashtra
Ford,Ecosport,1014000,1394000,5,78000,Diesel,0,22.77,1498,98.59,5,715000,Madhya Pradesh
Maruti,Wagon R,545348.135,691769.0941,5,40000,Petrol,0,20.51,998,67.04,5,300000,Uttar Pradesh
Hyundai,Venue,764000,1293000,1,5000,Petrol,1,18.15,998,118.35,5,1100000,Bihar
Hyundai,i10,698320,729333.3333,8,60000,Petrol,0,20.36,1197,78.9,5,230000,Kerala 
Renault,Duster,1143444.444,1690333.333,5,120000,Diesel,0,19.6,1461,108.45,5,700000,Maharashtra
Maruti,Swift Dzire,675762.0482,990132.5301,8,93000,Diesel,0,19.3,1248,73.9,5,520000,Madhya Pradesh
Maruti,Ertiga,926776,1149968,8,101000,Diesel,0,20.77,1248,88.8,7,500000,Himachal Pradesh
Hyundai,i20,770000,1300000,3,15000,Petrol,0,18.6,1197,81.83,5,700000,Sikkim
Hyundai,Grand,689359.8901,724879.1209,8,79115,Diesel,0,24,1120,70,5,320000,Goa
Maruti,Alto,338000,457000,4,42691,Petrol,0,24.7,796,47.3,5,300000,Maharashtra
Tata,Tiago,544000,762000,2,10000,Petrol,0,23.84,1199,84,5,470000,Madhya Pradesh
Maruti,Wagon R,526000,701000,11,74804,Petrol,0,18.9,998,67.1,5,275000,Gujarat
Toyota,Innova,2017158.73,2955126.984,14,150000,Diesel,0,12.8,2494,102,8,600000,Maharashtra
Maruti,Alto,357003.861,465401.5444,12,35000,Petrol,0,19.7,796,46.3,5,225000,Madhya Pradesh
Maruti,Wagon R,526000,701000,10,30000,Petrol,0,18.9,998,67.1,5,215000,Rajasthan
Maruti,Swift Dzire,675762.0482,990132.5301,8,82000,Diesel,0,23.4,1248,74,5,425000,West Bengal
Mahindra,Scorpio,1486000,1909000,6,55496,Diesel,0,15.4,2179,120,7,925000,Karnataka
Volkswagen,Polo,706216.3743,1150549.708,2,36800,Diesel,0,20.14,1498,88,5,675000,Maharashtra
Maruti,Alto,335000,449000,6,38568,Petrol,0,22.74,796,47.3,5,225000,Madhya Pradesh
Tata,Tigor,632380.9524,875952.381,3,65000,Diesel,0,24.7,1047,69,5,600000,Uttar Pradesh
Honda,City,1440000,1709000,7,25000,Diesel,0,26,1498,98.6,5,525000,Bihar
Maruti,Wagon R,545348.135,691769.0941,8,61996,Petrol,0,20.51,998,67.04,5,300000,Kerala 
Maruti,Wagon R,545348.135,691769.0941,5,32000,Petrol,0,18.9,998,67.1,5,350000,Punjab
Maruti,Wagon R,526000,701000,12,50000,Petrol,0,18.9,1061,67,5,200000,Haryana
Maruti,Alto,335000,449000,5,29000,Petrol,0,22.74,796,47.3,5,240000,Maharashtra
Ford,Figo,664000,826000,4,44000,Petrol,0,18.16,1196,86.8,5,580000,Madhya Pradesh
Mahindra,Marazzo,1345000,1591000,3,41000,Diesel,0,17.3,1497,121,7,1050000,Maharashtra
Maruti,Alto,357003.861,465401.5444,10,68203,Petrol,0,23.95,998,67.05,5,210000,Madhya Pradesh
Mahindra,Bolero,885000,1034000,6,65211,Diesel,0,15.96,2523,62.1,7,700000,Andhra Pradesh
BMW,3,5124421.488,5811851.24,3,40000,Diesel,1,21.76,1995,188,5,3580000,Gujarat
Renault,KWID,381000,620000,4,9265,Petrol,0,23.01,999,67,5,350000,Maharashtra
Maruti,Vitara,839666.6667,1323333.333,4,25000,Diesel,0,24.3,1248,88.5,5,830000,Madhya Pradesh
Volkswagen,Vento,1042329.545,1616602.273,7,70000,Diesel,0,20.34,1498,103.2,5,470000,Rajasthan
Maruti,Baleno,669000,1026000,5,67500,Petrol,0,21.4,1197,83.1,5,480000,West Bengal
Volkswagen,Polo,706216.3743,1150549.708,6,110000,Diesel,0,19.91,1498,103.6,5,615000,Karnataka
Honda,Amaze,691000,981000,5,18800,Petrol,0,18,1198,86.7,5,450000,Jammu and Kashmir
Volkswagen,Vento,991000,1487000,9,52120,Petrol,0,15.04,1598,103.6,5,249000,Tamil Nadu
Maruti,Swift,613000,891000,7,47500,Petrol,0,22,1197,81.8,5,400000,Uttar Pradesh
Maruti,Ertiga,855000,1167000,4,18000,Petrol,0,17.5,1373,91.1,7,675000,Bihar
Maruti,Alto,357003.861,465401.5444,15,90000,Petrol,0,19.7,796,46.3,5,110000,Kerala 
Ford,Ecosport,1014000,1394000,7,72341,Diesel,0,22.77,1498,98.59,5,510000,Maharashtra
Hyundai,Grand,689359.8901,724879.1209,4,77795,Diesel,0,24,1186,73.97,5,475000,Madhya Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,9,250000,Diesel,0,19.3,1248,73.9,5,400000,Himachal Pradesh
Honda,WR-V,1110000,1255000,4,30000,Diesel,0,25.5,1498,98.6,5,750000,Sikkim
Hyundai,i10,698320,729333.3333,7,60000,Petrol,0,20.36,1197,78.9,5,285000,Maharashtra
Hyundai,Grand,692000,730000,3,18200,Petrol,0,18.9,1197,81.86,5,500000,Madhya Pradesh
Toyota,Innova,2017158.73,2955126.984,9,120000,Petrol,0,12.4,1998,132,8,650000,Andhra Pradesh
Maruti,Baleno,684580.9129,1054132.78,3,31400,Petrol,0,21.01,1197,81.8,5,635000,Gujarat
Honda,City,1226000,1629000,6,34277,Petrol,0,17.8,1497,117.3,5,575000,Maharashtra
Maruti,Swift,629140.5229,920202.6144,11,42500,Diesel,0,25.2,1248,74,5,219000,Madhya Pradesh
Mercedes-Benz,GL-Class,7378454.545,7378454.545,9,186900,Diesel,1,11.3,2987,254.8,7,1690000,Maharashtra
Maruti,Alto,357003.861,465401.5444,5,50000,Petrol,0,23.95,998,67.05,5,280000,Madhya Pradesh
Maruti,Ertiga,926776,1149968,5,90000,Diesel,0,24.52,1248,88.5,7,550000,Karnataka
Maruti,Baleno,658000,1008000,3,50000,Petrol,0,21.4,1197,83.1,5,625000,Maharashtra
Maruti,Alto,357003.861,465401.5444,8,46783,CNG,0,30.46,796,47.3,5,210000,Madhya Pradesh
Maruti,Swift Dzire,663000,987000,4,23000,Petrol,0,20.85,1197,83.14,5,525000,Uttar Pradesh
Maruti,Alto,338000,457000,2,40000,Petrol,0,24.7,796,47.3,5,290000,Bihar
Maruti,Swift Dzire,688000,1024000,11,59117,Petrol,0,17.5,1298,85.8,5,300000,Kerala 
Audi,A4,5004692.308,5511153.846,7,32000,Diesel,1,16.55,1968,147.51,5,1780000,Punjab
Ford,Ecosport,995000,1312000,8,60000,Diesel,0,22.7,1498,89.84,5,430000,Maharashtra
Hyundai,Verna,1296000,1826000,2,9915,Diesel,1,22,1582,126.2,5,1590000,Madhya Pradesh
Hyundai,Verna,1010000,1560000,8,48265,Petrol,1,17.01,1591,121.4,5,415000,Maharashtra
Ford,Endeavour,3464000,4090000,9,80000,Diesel,0,13.1,2499,141,7,500000,Madhya Pradesh
Hyundai,i20,770000,1300000,2,23700,Petrol,0,18.6,1197,81.86,5,550000,Nagaland
Hyundai,Elantra,2172000,2436000,6,59000,Petrol,0,16.3,1797,147.4,5,699000,Andhra Pradesh
Maruti,Vitara,839666.6667,1323333.333,5,40000,Diesel,0,24.3,1248,88.5,5,700000,Maharashtra
Datsun,GO,471000,739000,5,15000,Petrol,0,20.63,1198,67,5,320000,Madhya Pradesh
Maruti,Swift Dzire,674000,1004000,10,70000,Petrol,0,17.5,1197,85.8,5,300000,Madhya Pradesh
Toyota,Fortuner,3898993.827,4498932.099,7,139830,Diesel,0,13,2982,168.5,7,1675000,Rajasthan
Lexus,ES,6678000,7290000,4,24000,Petrol,1,22.37,2487,214.56,5,4700000,West Bengal
Ford,Ecosport,988897.1963,1354828.66,8,71000,Diesel,0,22.7,1498,89.84,5,475000,Karnataka
Maruti,Swift,613000,891000,4,30000,Petrol,0,22,1197,81.8,5,460000,Maharashtra
Maruti,Swift,629140.5229,920202.6144,1,15000,Diesel,0,28.4,1248,74,5,700000,Madhya Pradesh
Hyundai,i20,770000,1300000,4,11000,Petrol,0,18.6,1197,81.83,5,740000,Madhya Pradesh
Hyundai,Santro,554219.5122,725658.5366,11,60200,LPG,0,17.8,1086,63,5,150000,Maharashtra
Maruti,Alto,326000,436000,7,80000,Petrol,0,22.74,796,47.3,5,210000,Madhya Pradesh
Maruti,Swift Dzire,675762.0482,990132.5301,3,70000,Diesel,0,28.4,1248,74.02,5,690000,Punjab
Tata,Tiago,553000,775000,3,30000,Petrol,0,23.84,1199,84,5,400000,Haryana
Honda,City,1330978.362,1707437.403,8,8989,Petrol,0,16.8,1497,116.3,5,525000,Himachal Pradesh
Hyundai,Grand,689359.8901,724879.1209,3,35000,Diesel,0,24,1186,73.97,5,550000,Sikkim
Maruti,Swift Dzire,716000,720000,1,45000,CNG,0,26.55,1197,81.8,5,550000,Maharashtra
Volkswagen,Polo,658000,1072000,4,10000,Petrol,0,16.2,1199,74,5,500000,Madhya Pradesh
Maruti,Alto,335000,449000,5,13000,Petrol,0,22.74,796,47.3,5,250000,Andhra Pradesh
Hyundai,i10,698320,729333.3333,9,26099,Petrol,0,19.81,1086,68.05,5,239000,Gujarat
Ford,Ecosport,1008000,1352000,5,55000,Diesel,0,22.7,1498,89.84,5,750000,Maharashtra
Hyundai,i20,778000,1302000,7,43000,Petrol,0,18.6,1197,81.83,5,450000,Maharashtra
Hyundai,i20,770000,1300000,6,87000,Petrol,0,18.6,1197,81.83,5,475000,Madhya Pradesh
Honda,City,1226000,1629000,5,31975,Petrol,0,17.8,1497,117.3,5,539000,West Bengal
Ford,Ecosport,981000,1325000,4,40000,Diesel,0,22.77,1498,98.59,5,888000,Karnataka
Mahindra,KUV,687900,872866.6667,4,100000,Diesel,0,25.32,1198,77,5,450000,Maharashtra
Maruti,Alto,335000,449000,4,11000,Petrol,0,24.7,796,47.3,5,285000,Madhya Pradesh
Mahindra,Bolero,885000,1034000,10,160000,Diesel,0,13.6,2523,63,7,350000,Maharashtra
Maruti,Wagon R,517000,689000,12,36259,Petrol,0,18.9,998,67.1,5,129000,Madhya Pradesh
Hyundai,i10,698320,729333.3333,10,30000,Petrol,1,16.95,1197,78.9,5,225000,Kerala 
Hyundai,Grand,676000,710000,5,36000,Petrol,0,18.9,1197,82,5,379000,Punjab
Maruti,Celerio,523000,656000,4,4000,Petrol,1,23.1,998,67.04,5,478000,Haryana
Hyundai,Grand,689359.8901,724879.1209,8,40000,Diesel,0,24,1120,70,5,350000,Himachal Pradesh
Hyundai,Verna,1183685.851,1732925.659,12,25000,Petrol,0,13.9,1599,103.2,5,140000,Sikkim
Maruti,Vitara,839666.6667,1323333.333,2,25000,Diesel,0,24.3,1248,88.5,5,800000,Goa
Maruti,Swift,629140.5229,920202.6144,7,67067,Diesel,0,28.4,1248,74,5,425000,Nagaland
Maruti,Swift,629140.5229,920202.6144,5,90000,Diesel,0,25.2,1248,74,5,450000,Andhra Pradesh
Tata,Safari,1485000,2141000,3,30000,Diesel,0,14.1,2179,153.86,7,1100000,Gujarat
Renault,Duster,1143444.444,1690333.333,8,61000,Diesel,0,19.01,1461,108.45,5,500000,Maharashtra
Honda,Jazz,881657.4074,1133805.556,4,78000,Diesel,0,27.3,1498,98.6,5,635000,Madhya Pradesh
Maruti,Wagon R,615000,623000,10,78000,CNG,0,26.2,998,58.2,5,210000,Maharashtra
Maruti,Swift Dzire,675762.0482,990132.5301,2,9900,Diesel,0,28.4,1248,74.02,5,750000,Madhya Pradesh
Volkswagen,Vento,991000,1487000,8,55000,Petrol,0,15.04,1598,103.6,5,335000,Maharashtra
Maruti,Wagon R,517000,689000,6,32000,Petrol,0,18.9,998,67.1,5,350000,Madhya Pradesh
Hyundai,Creta,1193000,2013000,3,85000,Diesel,0,19.67,1582,126.2,5,1150000,Tamil Nadu
Volkswagen,Vento,1042329.545,1616602.273,5,28000,Diesel,1,22.15,1498,108.6,5,565000,Uttar Pradesh
Honda,City,1226000,1629000,10,40833,Petrol,1,16.8,1497,118,5,375000,Bihar
Renault,Duster,1143444.444,1690333.333,8,70000,Diesel,0,19.01,1461,108.45,5,400000,Kerala 
Mahindra,Bolero,885000,1034000,3,22000,Diesel,0,15.96,2523,62.1,7,780000,Maharashtra
Hyundai,Santro,554219.5122,725658.5366,8,40000,Petrol,0,17.92,1086,62.1,5,240000,Madhya Pradesh
Mahindra,Scorpio,1486000,1909000,11,49000,Diesel,0,12.05,2179,120,7,399000,Himachal Pradesh
Mahindra,Bolero,900078.4314,1055104.575,5,80000,Diesel,0,16.5,1493,70,7,650000,Sikkim
Maruti,Alto,342000,458000,4,18000,Petrol,0,24.7,796,47.3,5,270000,Goa
Maruti,Alto,357003.861,465401.5444,5,30000,Petrol,0,23.95,998,67.05,5,300000,Nagaland
Hyundai,Creta,1126000,1978000,2,40000,Diesel,0,20.5,1582,126.2,5,1500000,Andhra Pradesh
Hyundai,Grand,675000,709000,4,29000,Petrol,0,18.9,1197,81.86,5,485000,Gujarat
Maruti,Ciaz,951000,1306000,2,40000,Petrol,0,20.73,1373,91.1,5,825000,Maharashtra
Toyota,Innova,2017158.73,2955126.984,6,950000,Diesel,0,12.99,2494,100.6,7,950000,Madhya Pradesh
Maruti,Vitara,839666.6667,1323333.333,5,54287,Diesel,0,24.3,1248,88.5,5,660000,Rajasthan
Maruti,Eeco,564000,564000,2,40000,CNG,0,21.94,1196,61.7,5,400000,Uttar Pradesh
Maruti,Celerio,512000,643000,4,19000,Petrol,0,23.1,998,67.04,5,410000,Punjab
Toyota,Innova,2017158.73,2955126.984,4,30000,Diesel,0,13.68,2393,147.8,7,1950000,Gujarat
Hyundai,i20,770000,1300000,6,70000,Petrol,0,18.6,1197,81.83,5,444000,Maharashtra
Maruti,Wagon R,615000,623000,5,68000,CNG,0,26.2,998,58.2,5,320000,Madhya Pradesh
Maruti,Ciaz,951000,1306000,3,10000,Petrol,0,20.73,1373,91.1,5,780000,Rajasthan
Hyundai,Verna,1061000,1714000,1,5000,Petrol,0,17.7,1497,113.42,5,816000,Uttar Pradesh
Mercedes-Benz,E-Class,7827000,9740000,5,36000,Diesel,1,13,2143,204,5,2790000,Punjab
Maruti,Swift Dzire,674000,1004000,6,50000,Petrol,0,20.85,1197,83.14,5,450000,Gujarat
Kia,Seltos,1188333.333,2032111.111,2,6076,Petrol,0,16.8,1497,113.4,5,1149000,Maharashtra
Honda,City,1390000,1649000,2,15000,Diesel,0,25.6,1498,97.9,5,1050000,Madhya Pradesh
Ford,Ecosport,992000,1328000,7,80900,Diesel,0,22.7,1498,89.84,5,475000,Rajasthan
Toyota,Innova,2017158.73,2955126.984,7,15000,Diesel,0,12.99,2494,100.6,7,925000,Uttar Pradesh
Tata,Hexa,1410000,1410000,2,40000,Diesel,0,17.6,2179,153.86,7,1525000,Punjab
Tata,Tiago,564111.1111,790633.3333,5,29035,Petrol,0,23.84,1199,84,5,375000,Gujarat
Tata,Safari,1485000,2141000,6,150000,Diesel,0,14.1,2179,148,7,650000,Maharashtra
Maruti,Baleno,658000,1009000,3,20000,Petrol,0,21.01,1197,81.8,5,570000,Madhya Pradesh
Tata,Safari,1485000,2141000,11,61000,Diesel,0,13.93,2179,138,7,195000,Rajasthan
Toyota,Fortuner,3620000,4184000,9,97000,Diesel,0,13,2982,168.7,7,1299000,Uttar Pradesh
Maruti,Alto,338000,457000,6,49163,Petrol,0,22.74,796,47.3,5,285000,Punjab
Tata,Nexon,954000,1474000,3,21000,Diesel,0,21.5,1497,108.5,5,900000,Gujarat
Honda,WR-V,975000,1111000,2,13500,Petrol,0,17.5,1199,88.7,5,775000,Maharashtra
Mahindra,Bolero,900078.4314,1055104.575,1,2500,Diesel,0,15.96,2523,63,9,800000,Madhya Pradesh
Maruti,Alto,357003.861,465401.5444,13,60000,Petrol,0,19.7,796,46.3,5,97000,Rajasthan
Maruti,Alto,357003.861,465401.5444,3,10000,Petrol,0,23.95,998,67.05,5,320000,Uttar Pradesh
Maruti,Swift,624000,906000,3,40000,Petrol,0,22,1197,81.8,5,515000,Punjab
Volkswagen,Polo,732000,1181000,5,19000,Petrol,0,16.2,1199,74,5,420000,Gujarat
Ford,Ecosport,1014000,1394000,3,30000,Diesel,0,23,1498,98.96,5,950000,Maharashtra
Volkswagen,Polo,706216.3743,1150549.708,6,28500,Diesel,0,20.14,1498,88.7,5,435000,Madhya Pradesh
Maruti,Baleno,684580.9129,1054132.78,3,14000,Diesel,0,27.39,1248,74,5,730000,Delhi
Hyundai,Verna,1199000,1689000,6,34105,Diesel,0,23.9,1582,126.2,5,549000,Madhya Pradesh
Maruti,Wagon R,516000,688000,9,60000,Petrol,0,18.9,998,67.1,5,235000,Delhi
BMW,7,16503125,18790625,3,16000,Diesel,1,16.77,2993,261.49,5,8200000,Madhya Pradesh
Datsun,RediGO,342000,560000,4,27500,Petrol,0,22.7,799,53.64,5,206000,Delhi
Datsun,GO,481467.5325,776896.1039,6,36000,Petrol,0,19.02,1198,67.05,7,290000,Madhya Pradesh
Maruti,Wagon R,545348.135,691769.0941,18,150000,Petrol,0,18.9,998,67.1,5,65000,Delhi
Mahindra,Scorpio,1525000,1973000,9,120000,Diesel,1,11.79,2179,120,8,600000,Madhya Pradesh
Toyota,Innova,2017158.73,2955126.984,9,120000,Diesel,0,12.99,2494,100.6,8,800000,Delhi
